student_id,question_difficulty,topic_id,is_correct,response_time,hesitation_count,tab_switches,confidence_level,timestamp
synthetic_student_12,-0.5861886278167234,8,False,44.18,0,0,0.45,2026-01-04 22:41:40.370973
synthetic_student_12,-0.39470763823612387,6,False,39.0,0,0,0.48,2025-11-16 22:41:40.370992
synthetic_student_12,0.7616477113529507,10,False,34.34,1,0,0.34,2025-12-09 22:41:40.371010
synthetic_student_12,1.5393281231832274,2,False,46.2,0,0,0.55,2025-11-15 22:41:40.371029
synthetic_student_12,0.5687903522443363,9,False,30.82,0,0,0.61,2025-11-17 22:41:40.371050
synthetic_student_12,1.2625526137997567,10,False,40.81,0,0,0.59,2025-11-13 22:41:40.371068
synthetic_student_12,-1.3811844447746653,4,False,31.1,0,0,0.7,2026-01-19 22:41:40.371087
synthetic_student_12,-0.7283326304833428,9,False,31.74,0,1,0.56,2025-12-21 22:41:40.371106
synthetic_student_12,0.9591168809661061,6,False,49.95,0,0,0.34,2025-11-12 22:41:40.371126
synthetic_student_12,-0.4237263772394604,1,False,26.22,0,0,0.42,2025-12-05 22:41:40.371144
synthetic_student_12,0.3940199847723447,1,False,37.31,0,0,0.64,2025-12-24 22:41:40.371163
synthetic_student_12,-0.38814829623627833,2,False,32.98,0,0,0.67,2025-11-20 22:41:40.371195
synthetic_student_12,1.1487982346307928,3,False,42.61,2,1,0.49,2025-12-18 22:41:40.371215
synthetic_student_12,-0.6521865940096427,9,False,34.86,0,0,0.34,2025-12-06 22:41:40.371233
synthetic_student_12,0.677224928990031,2,False,30.81,1,0,0.55,2026-01-10 22:41:40.371251
synthetic_student_12,0.4352677765642454,6,False,37.17,0,0,0.63,2025-12-09 22:41:40.371270
synthetic_student_12,0.6957256840983015,3,False,31.44,1,0,0.41,2025-12-25 22:41:40.371292
synthetic_student_12,-0.8906898403029406,8,True,31.18,0,0,0.73,2025-11-21 22:41:40.371311
synthetic_student_12,0.3042350394566635,7,False,43.1,0,0,0.59,2025-11-15 22:41:40.371330
synthetic_student_12,-1.907198496764003,1,False,17.75,0,0,0.49,2025-12-22 22:41:40.371349
synthetic_student_12,0.6432257219577857,4,False,38.32,0,0,0.33,2025-12-04 22:41:40.371367
synthetic_student_12,1.155256819221751,2,False,32.03,1,0,0.68,2026-01-13 22:41:40.371388
synthetic_student_12,1.9605477364679915,7,False,38.59,1,0,0.38,2026-01-01 22:41:40.371411
synthetic_student_12,0.7810609932340946,7,False,35.56,1,0,0.57,2026-01-19 22:41:40.371429
synthetic_student_12,-0.12226784460172668,6,False,32.62,2,0,0.5,2026-01-13 22:41:40.371450
synthetic_student_12,-0.7069085579977141,3,False,27.55,2,0,0.45,2025-10-29 22:41:40.371469
synthetic_student_12,-1.3367915135971393,4,True,30.21,0,0,0.8,2025-12-30 22:41:40.371499
synthetic_student_12,1.2624331535446807,2,False,35.67,0,0,0.31,2025-11-30 22:41:40.371520
synthetic_student_12,1.8675656176973066,1,False,42.1,0,0,0.37,2025-11-11 22:41:40.371539
synthetic_student_12,-0.5638120443701999,6,False,42.91,1,0,0.51,2025-12-31 22:41:40.371557
synthetic_student_12,-0.9638758636886418,5,True,38.49,0,0,0.77,2025-11-06 22:41:40.371575
synthetic_student_12,-1.0738497078146385,9,False,35.79,1,0,0.32,2025-10-31 22:41:40.371593
synthetic_student_12,0.1142312843227522,6,False,34.6,0,0,0.48,2026-01-10 22:41:40.371611
synthetic_student_12,-1.2775906958540104,7,True,28.93,0,0,0.98,2026-01-05 22:41:40.371630
synthetic_student_12,-1.0790182256312737,10,False,30.07,1,0,0.35,2025-12-18 22:41:40.371648
synthetic_student_12,-0.4252885471952377,10,True,31.68,1,0,0.87,2025-12-23 22:41:40.371666
synthetic_student_12,1.5266888884965297,1,False,48.15,1,0,0.62,2025-12-23 22:41:40.371796
synthetic_student_12,0.11256696674836508,8,False,42.91,0,0,0.49,2026-01-12 22:41:40.371836
synthetic_student_12,1.1234191517403054,8,False,43.58,2,0,0.58,2025-12-18 22:41:40.371938
synthetic_student_12,-0.25291270640946273,5,False,42.17,0,0,0.34,2025-12-15 22:41:40.371992
synthetic_student_12,0.6413431006347423,4,True,38.14,0,0,0.94,2025-12-09 22:41:40.372015
synthetic_student_12,-1.0733451159971525,4,True,27.0,0,0,0.95,2026-01-05 22:41:40.372036
synthetic_student_12,1.0308783500983374,5,False,39.61,0,0,0.66,2025-11-06 22:41:40.372055
synthetic_student_12,1.8008476856363123,2,False,43.25,1,0,0.64,2025-12-15 22:41:40.372081
synthetic_student_12,-0.8585098552749977,5,False,31.63,0,0,0.31,2025-12-18 22:41:40.372099
synthetic_student_12,-1.6595147228450187,9,True,28.62,0,0,0.92,2025-12-19 22:41:40.372121
synthetic_student_12,-1.967339690624939,4,False,34.48,0,0,0.64,2026-01-16 22:41:40.372140
synthetic_student_12,-1.7073984621328826,10,True,33.53,0,0,0.7,2025-11-18 22:41:40.372159
synthetic_student_12,0.5303068443695298,10,False,35.83,0,0,0.68,2026-01-16 22:41:40.372177
synthetic_student_12,-1.3263924382699215,1,True,31.36,0,0,0.92,2025-11-18 22:41:40.372196
synthetic_student_12,-1.7572802187498162,3,False,23.45,0,0,0.67,2025-11-21 22:41:40.372215
synthetic_student_12,-0.1027826946287469,1,False,32.0,0,0,0.52,2025-11-29 22:41:40.372233
synthetic_student_12,-0.788617345612157,4,True,36.75,0,0,0.84,2025-12-22 22:41:40.372251
synthetic_student_13,0.3336894143793172,5,False,39.59,1,0,0.63,2025-12-10 22:41:40.372275
synthetic_student_13,-0.695209276885965,3,False,32.36,0,0,0.35,2026-01-15 22:41:40.372293
synthetic_student_13,-0.47477430194837655,5,True,32.73,1,1,0.91,2025-12-11 22:41:40.372313
synthetic_student_13,0.2264452641706427,8,False,46.16,0,0,0.56,2026-01-16 22:41:40.372330
synthetic_student_13,0.7120397631481596,3,False,33.76,1,0,0.69,2026-01-05 22:41:40.372348
synthetic_student_13,-1.3430800058677588,6,False,29.75,0,0,0.48,2025-11-26 22:41:40.372367
synthetic_student_13,1.4601379766384528,3,False,34.42,1,0,0.35,2025-11-12 22:41:40.372384
synthetic_student_13,1.8766015344722908,10,False,36.55,2,0,0.53,2025-11-03 22:41:40.372402
synthetic_student_13,0.30257541152050216,5,False,35.61,0,0,0.35,2026-01-19 22:41:40.372419
synthetic_student_13,1.3257354548344273,8,False,41.67,1,0,0.58,2026-01-02 22:41:40.372437
synthetic_student_13,-0.7414794047311877,4,False,29.64,1,0,0.38,2025-11-26 22:41:40.372461
synthetic_student_13,0.7134311142803687,8,False,37.1,1,0,0.36,2025-12-25 22:41:40.372491
synthetic_student_13,-1.0306189501232432,1,False,32.81,0,0,0.41,2025-11-10 22:41:40.372508
synthetic_student_13,1.5993601317954411,4,False,34.29,0,0,0.5,2026-01-04 22:41:40.372525
synthetic_student_13,0.3741056447552191,5,False,34.36,2,0,0.66,2025-11-04 22:41:40.372577
synthetic_student_13,-1.2011818075484273,1,True,31.67,0,0,0.88,2025-10-31 22:41:40.372597
synthetic_student_13,-1.627166107762204,9,False,30.64,0,0,0.57,2025-11-27 22:41:40.372615
synthetic_student_13,0.08481893024653031,5,True,25.2,0,0,0.77,2025-12-02 22:41:40.372634
synthetic_student_13,0.8178939235674592,6,False,45.25,1,0,0.6,2025-12-24 22:41:40.372652
synthetic_student_13,-1.8866562799389741,10,False,23.58,0,0,0.41,2025-11-08 22:41:40.372672
synthetic_student_13,1.7596379555952284,9,False,46.51,0,0,0.35,2026-01-07 22:41:40.372691
synthetic_student_13,1.936705040258866,10,False,51.35,0,0,0.42,2025-12-13 22:41:40.372709
synthetic_student_13,1.5835142992614175,10,False,39.58,2,0,0.5,2025-12-02 22:41:40.372728
synthetic_student_13,1.4124561687388146,3,False,37.92,1,1,0.5,2025-11-01 22:41:40.372748
synthetic_student_13,-0.9983162343967638,3,False,24.93,1,0,0.39,2025-11-25 22:41:40.372772
synthetic_student_13,-0.11334307278314659,6,False,37.96,1,0,0.65,2026-01-14 22:41:40.372790
synthetic_student_13,-1.0363981844286885,3,True,33.92,1,0,0.81,2025-11-08 22:41:40.372809
synthetic_student_13,-1.8789829288680577,5,False,19.18,0,0,0.47,2025-12-19 22:41:40.372827
synthetic_student_13,-1.543347855809667,8,True,36.61,0,0,0.73,2025-12-04 22:41:40.372845
synthetic_student_13,-1.998122664722937,3,False,27.43,0,0,0.69,2025-11-01 22:41:40.372866
synthetic_student_13,0.338585006915209,9,False,38.71,0,0,0.42,2025-12-06 22:41:40.372884
synthetic_student_13,0.6135526806634868,5,False,26.05,2,0,0.47,2025-11-27 22:41:40.372903
synthetic_student_13,1.0982927817893122,2,False,45.19,0,0,0.59,2025-11-22 22:41:40.372922
synthetic_student_13,1.9267663428715132,9,False,42.7,0,0,0.34,2025-12-04 22:41:40.372943
synthetic_student_13,-0.6817486775568788,4,False,35.5,0,1,0.48,2025-12-29 22:41:40.372961
synthetic_student_13,0.758623441471209,6,False,43.36,3,0,0.6,2025-10-29 22:41:40.372980
synthetic_student_13,-1.4827860952147303,8,True,26.34,0,0,0.83,2026-01-08 22:41:40.372999
synthetic_student_13,-0.20966064855701072,1,False,32.53,1,0,0.7,2025-10-22 22:41:40.373084
synthetic_student_13,-0.1298734805774755,10,False,30.03,1,0,0.31,2025-11-11 22:41:40.373143
synthetic_student_13,-1.6635643035042387,10,True,39.69,0,1,0.93,2025-11-17 22:41:40.373167
synthetic_student_13,-0.03856468478083164,8,True,30.1,1,1,0.77,2025-12-12 22:41:40.373187
synthetic_student_13,1.715291815979977,5,False,39.84,0,0,0.38,2025-11-07 22:41:40.373205
synthetic_student_13,0.44466962955529654,9,True,36.9,1,0,0.84,2025-11-10 22:41:40.373225
synthetic_student_13,1.2581460789336565,9,False,40.04,1,0,0.44,2025-11-22 22:41:40.373451
synthetic_student_13,1.9929873435419778,5,True,47.83,1,0,0.95,2026-01-04 22:41:40.373481
synthetic_student_13,-0.7965054857166654,2,False,25.0,0,0,0.63,2025-11-05 22:41:40.373502
synthetic_student_13,-0.4083518272419506,5,False,35.96,0,1,0.43,2025-12-21 22:41:40.373522
synthetic_student_13,1.693245040119911,8,False,41.56,1,0,0.59,2025-10-25 22:41:40.373540
synthetic_student_13,1.3681537708956895,6,False,54.33,1,0,0.69,2025-12-20 22:41:40.373565
synthetic_student_13,1.691721377166072,3,False,44.92,1,0,0.48,2025-12-09 22:41:40.373585
synthetic_student_13,1.5633208156826464,4,False,42.84,0,0,0.63,2025-11-24 22:41:40.373603
synthetic_student_13,1.977789796199973,10,False,32.44,0,0,0.43,2026-01-04 22:41:40.373620
synthetic_student_13,-1.019904113237772,7,False,26.78,3,0,0.48,2025-12-21 22:41:40.373638
synthetic_student_13,0.3150237185108544,9,True,27.5,0,0,0.71,2025-10-22 22:41:40.373656
synthetic_student_13,-1.8863003130490736,1,True,30.4,0,0,0.8,2026-01-05 22:41:40.373674
synthetic_student_13,0.42904601752440996,7,False,31.56,0,0,0.67,2026-01-18 22:41:40.373692
synthetic_student_13,0.849479806220006,5,False,33.95,0,0,0.55,2025-12-19 22:41:40.373710
synthetic_student_13,1.5454992696582508,8,False,40.58,0,0,0.39,2025-10-28 22:41:40.373728
synthetic_student_13,-1.4271692930121413,3,True,25.98,0,0,0.98,2026-01-01 22:41:40.373746
synthetic_student_13,0.7141628397779916,1,False,47.85,1,0,0.49,2025-10-24 22:41:40.373764
synthetic_student_13,1.00159050579028,2,False,42.89,1,0,0.62,2025-11-01 22:41:40.373781
synthetic_student_13,0.2742520826873758,6,False,40.02,0,1,0.53,2026-01-19 22:41:40.373902
synthetic_student_13,0.7390869983510804,1,False,38.23,0,0,0.6,2026-01-19 22:41:40.373944
synthetic_student_13,1.9642731206167716,9,False,43.49,0,0,0.55,2025-12-05 22:41:40.373966
synthetic_student_13,1.015008167718395,5,False,57.44,0,0,0.37,2026-01-14 22:41:40.373987
synthetic_student_13,-0.5623843194356355,7,True,27.81,0,0,0.81,2025-12-06 22:41:40.374006
synthetic_student_13,0.24579321585621683,9,False,30.42,1,0,0.53,2026-01-14 22:41:40.374026
synthetic_student_13,-1.6532593971512894,5,True,29.32,0,0,0.78,2025-12-24 22:41:40.374045
synthetic_student_13,-1.1772404189104577,9,False,35.34,0,0,0.51,2025-11-03 22:41:40.374066
synthetic_student_13,-1.2323919820554248,9,False,31.93,2,0,0.38,2025-12-08 22:41:40.374085
synthetic_student_13,1.6495528506475408,1,False,49.52,1,0,0.64,2025-11-14 22:41:40.374103
synthetic_student_13,-1.9238558179474645,6,True,34.88,0,0,0.79,2025-11-06 22:41:40.374120
synthetic_student_13,-0.6185236599645085,6,False,27.32,0,1,0.46,2025-12-24 22:41:40.374139
synthetic_student_13,1.7927347675492222,8,False,37.91,2,0,0.33,2025-12-01 22:41:40.374283
synthetic_student_13,1.6826631691702838,5,False,47.38,0,0,0.37,2026-01-19 22:41:40.374306
synthetic_student_13,-0.3909418323575373,8,True,38.03,0,0,0.78,2025-11-12 22:41:40.374324
synthetic_student_13,-0.7291562356648735,5,True,27.67,2,0,0.75,2025-11-09 22:41:40.374342
synthetic_student_13,-1.077390283964681,8,False,39.18,0,0,0.47,2025-11-15 22:41:40.374362
synthetic_student_13,-0.23572288578712364,5,False,23.97,1,0,0.5,2025-11-06 22:41:40.374380
synthetic_student_13,0.2581524863625342,7,False,40.43,1,0,0.69,2025-12-25 22:41:40.374398
synthetic_student_13,1.9742895988596993,4,False,39.46,1,0,0.59,2025-11-22 22:41:40.374416
synthetic_student_13,-0.44672061317292844,9,False,28.8,0,0,0.61,2025-10-27 22:41:40.374575
synthetic_student_13,0.759440946806579,8,False,43.7,0,1,0.33,2025-11-29 22:41:40.374600
synthetic_student_13,-1.5287890054376776,9,False,29.74,0,0,0.45,2025-11-10 22:41:40.374619
synthetic_student_13,-0.04830295379950744,4,False,41.26,1,0,0.68,2025-11-20 22:41:40.374637
synthetic_student_13,0.7089873430539471,8,False,35.05,3,0,0.36,2026-01-15 22:41:40.374654
synthetic_student_13,-1.516024077089336,10,True,30.86,0,0,0.81,2025-11-24 22:41:40.374671
synthetic_student_13,1.868583312886753,8,False,45.18,0,0,0.61,2025-10-31 22:41:40.374688
synthetic_student_13,-1.6342812527218116,6,False,35.01,1,1,0.34,2025-12-26 22:41:40.374708
synthetic_student_13,0.5486924351977422,3,False,43.28,1,1,0.32,2025-11-08 22:41:40.374725
synthetic_student_13,-0.8236298735864382,5,False,33.28,1,0,0.56,2025-11-23 22:41:40.374743
synthetic_student_13,-1.7981829860561263,4,True,31.5,0,0,0.82,2025-11-08 22:41:40.374763
synthetic_student_13,-0.05812305244645666,1,False,31.2,1,1,0.69,2025-11-29 22:41:40.374781
synthetic_student_13,-1.38126058409564,5,True,31.34,0,0,0.96,2025-12-27 22:41:40.374798
synthetic_student_13,1.6619898574386807,5,False,44.23,0,0,0.42,2025-11-02 22:41:40.374816
synthetic_student_13,-1.5197405663157135,4,True,27.63,0,0,0.84,2026-01-11 22:41:40.374834
synthetic_student_13,1.7093393530579464,5,False,41.16,0,1,0.62,2025-11-16 22:41:40.374851
synthetic_student_13,0.8437461584653101,5,False,33.04,1,1,0.52,2025-11-14 22:41:40.374869
synthetic_student_13,1.8266359506048873,1,False,43.39,0,0,0.59,2025-12-30 22:41:40.374887
synthetic_student_13,1.9252596580246086,9,False,37.24,1,0,0.64,2025-10-21 22:41:40.374905
synthetic_student_14,-0.9259184987189548,8,True,31.1,0,0,0.77,2025-10-30 22:41:40.374927
synthetic_student_14,1.708251110293074,5,False,27.02,0,0,0.64,2026-01-05 22:41:40.374945
synthetic_student_14,-1.4474886785492531,6,True,19.95,1,0,0.96,2025-10-21 22:41:40.374963
synthetic_student_14,-1.6945311715919815,3,True,21.16,0,0,0.98,2025-11-29 22:41:40.374980
synthetic_student_14,0.1519708395146835,5,False,20.28,1,0,0.68,2025-12-27 22:41:40.374998
synthetic_student_14,1.3237398828377245,10,False,26.18,0,0,0.36,2025-12-11 22:41:40.375071
synthetic_student_14,1.2341996462255271,6,False,33.46,2,0,0.34,2025-11-11 22:41:40.375089
synthetic_student_14,-0.9885608449216279,5,False,22.69,1,0,0.4,2025-10-26 22:41:40.375110
synthetic_student_14,-0.5579040426042883,1,False,19.5,0,0,0.4,2025-12-11 22:41:40.375128
synthetic_student_14,-0.3082275162489929,2,True,24.2,0,0,0.77,2025-11-05 22:41:40.375145
synthetic_student_14,1.8220291183356259,9,False,29.34,0,0,0.35,2026-01-11 22:41:40.375163
synthetic_student_14,0.6596205115688503,2,False,25.22,0,0,0.4,2025-11-02 22:41:40.375181
synthetic_student_14,-0.4524643352194655,1,True,21.62,0,0,0.75,2026-01-19 22:41:40.375198
synthetic_student_14,0.4281024083083915,7,True,23.0,0,0,0.83,2025-11-08 22:41:40.375216
synthetic_student_14,-1.0987048362596292,2,True,13.08,0,0,0.72,2025-11-05 22:41:40.375234
synthetic_student_14,1.583642532419669,5,False,34.54,0,0,0.39,2025-10-30 22:41:40.375252
synthetic_student_14,-0.39532562213070177,8,True,23.66,0,0,0.7,2025-12-16 22:41:40.375269
synthetic_student_14,-1.174607954300786,5,False,17.72,0,0,0.57,2025-12-23 22:41:40.375287
synthetic_student_14,1.7294980795365746,5,True,35.38,0,0,0.77,2025-12-28 22:41:40.375304
synthetic_student_14,1.913451662234412,6,True,36.6,1,0,0.76,2025-10-21 22:41:40.375321
synthetic_student_14,1.2314143970359979,8,True,16.72,1,0,0.74,2025-12-26 22:41:40.375339
synthetic_student_14,1.537604864736624,8,False,34.03,1,0,0.54,2026-01-17 22:41:40.375357
synthetic_student_14,-1.532447462829304,1,True,20.17,0,0,0.84,2025-10-24 22:41:40.375373
synthetic_student_14,0.43436389627625216,4,True,25.09,2,0,0.75,2025-12-29 22:41:40.375389
synthetic_student_14,-1.4965257771599285,8,True,12.67,0,0,0.88,2026-01-15 22:41:40.375406
synthetic_student_14,1.3623903337278969,5,False,27.78,1,0,0.52,2025-12-25 22:41:40.375422
synthetic_student_14,-0.9287455169222265,6,True,14.93,0,0,0.76,2025-11-14 22:41:40.375438
synthetic_student_14,-1.4485227512329746,10,True,19.48,0,0,0.8,2026-01-16 22:41:40.375457
synthetic_student_14,1.4782874550978877,6,True,21.63,0,0,0.83,2025-12-28 22:41:40.375473
synthetic_student_14,-1.0252698023644564,8,True,18.2,0,0,0.94,2025-10-24 22:41:40.375513
synthetic_student_14,0.8584018778374141,5,False,27.33,0,0,0.38,2026-01-15 22:41:40.375535
synthetic_student_14,1.9242351788370722,8,False,33.64,0,0,0.42,2025-11-14 22:41:40.375552
synthetic_student_14,-1.5775300793736413,2,False,27.57,0,0,0.6,2026-01-18 22:41:40.375568
synthetic_student_14,0.8153285913698696,9,True,30.7,0,1,0.75,2025-10-29 22:41:40.375587
synthetic_student_14,-0.7092312494887838,1,True,26.26,0,0,0.73,2025-12-19 22:41:40.375604
synthetic_student_14,1.9566329528908284,1,True,27.16,1,0,0.73,2025-11-05 22:41:40.375621
synthetic_student_14,1.3493819794024287,8,True,26.39,0,0,0.71,2025-11-03 22:41:40.375639
synthetic_student_14,0.28288345692574346,9,True,19.32,2,0,0.88,2025-11-01 22:41:40.375656
synthetic_student_14,-0.5114228075953076,3,True,23.19,0,0,0.94,2025-10-28 22:41:40.375672
synthetic_student_14,-0.2897177839848477,10,True,14.59,0,0,0.94,2025-11-17 22:41:40.375688
synthetic_student_14,0.720002368637652,5,True,24.19,1,0,0.78,2025-11-16 22:41:40.375706
synthetic_student_14,0.1436147606245166,8,True,15.6,2,0,0.76,2026-01-19 22:41:40.375723
synthetic_student_14,-0.30721164057918937,9,False,16.83,0,0,0.53,2025-11-20 22:41:40.375739
synthetic_student_14,0.3058247185867593,1,False,29.85,2,0,0.65,2025-12-09 22:41:40.375756
synthetic_student_14,0.9016100759039598,1,True,30.93,0,0,0.74,2025-12-02 22:41:40.375773
synthetic_student_14,0.4224976896604953,5,False,21.58,0,0,0.52,2025-10-23 22:41:40.375790
synthetic_student_14,1.3217228219720987,9,False,23.95,0,0,0.56,2025-12-03 22:41:40.375809
synthetic_student_14,0.42959586327100086,8,True,34.14,1,0,0.96,2025-12-20 22:41:40.375825
synthetic_student_14,0.08520572065438614,3,False,26.55,1,0,0.59,2025-11-18 22:41:40.375842
synthetic_student_14,1.9902691823222352,8,False,33.25,0,0,0.65,2025-12-18 22:41:40.375859
synthetic_student_14,0.6259087933368881,5,True,22.83,0,0,0.83,2025-10-22 22:41:40.375875
synthetic_student_14,0.41803771809593604,4,True,19.66,0,0,0.86,2025-12-14 22:41:40.375892
synthetic_student_14,1.3105278048599063,8,True,21.99,1,0,0.7,2025-12-09 22:41:40.375909
synthetic_student_14,-1.6733174881875552,10,True,30.35,0,0,0.76,2026-01-08 22:41:40.375926
synthetic_student_14,-1.745085689176868,9,True,18.01,0,0,0.9,2026-01-08 22:41:40.375943
synthetic_student_14,-0.8953273214400679,10,True,19.04,3,0,0.76,2026-01-04 22:41:40.375960
synthetic_student_14,0.1641069528669119,8,True,17.95,0,1,0.73,2025-12-17 22:41:40.375978
synthetic_student_14,0.9098669639679065,4,True,21.93,0,0,0.84,2025-11-28 22:41:40.375995
synthetic_student_14,0.6007340448420884,1,False,29.65,2,0,0.62,2026-01-09 22:41:40.376013
synthetic_student_14,-1.3384031514690014,9,True,17.68,0,0,0.96,2026-01-13 22:41:40.376030
synthetic_student_14,0.86405750892671,10,False,34.99,2,0,0.57,2025-11-10 22:41:40.376047
synthetic_student_14,-0.2498897212862814,2,False,16.75,0,0,0.37,2025-10-24 22:41:40.376064
synthetic_student_14,-0.8740944767791312,9,True,15.66,0,0,0.89,2025-12-18 22:41:40.376083
synthetic_student_14,0.7125567536062518,2,True,29.15,1,0,0.89,2025-11-21 22:41:40.376100
synthetic_student_14,-0.4595028883820298,5,False,21.99,0,0,0.58,2025-12-26 22:41:40.376118
synthetic_student_14,-0.9031703153725053,4,True,24.47,0,0,0.78,2025-10-22 22:41:40.376135
synthetic_student_14,-0.5072124259576585,7,False,18.74,0,0,0.35,2025-12-31 22:41:40.376155
synthetic_student_14,-1.2606197903535175,2,True,20.36,0,0,0.9,2025-12-22 22:41:40.376174
synthetic_student_14,-0.20382672350551578,1,True,26.33,1,0,0.95,2026-01-19 22:41:40.376195
synthetic_student_14,1.8594677241555075,1,True,23.67,0,0,0.89,2026-01-02 22:41:40.376219
synthetic_student_14,-1.0937625844115675,8,True,23.21,0,0,0.93,2025-11-21 22:41:40.376253
synthetic_student_14,-0.8104631713689772,6,True,12.56,0,0,0.72,2025-12-25 22:41:40.376270
synthetic_student_14,1.2079024750669078,2,False,35.5,0,0,0.66,2025-10-24 22:41:40.376286
synthetic_student_14,1.7399659894318402,6,True,25.59,0,0,0.78,2026-01-11 22:41:40.376302
synthetic_student_14,-1.5449399451262056,4,True,12.42,0,0,0.9,2025-11-15 22:41:40.376328
synthetic_student_14,-0.21322619799533715,6,False,26.21,0,0,0.39,2025-12-16 22:41:40.376346
synthetic_student_14,0.5319011712299204,10,False,22.49,0,0,0.3,2026-01-12 22:41:40.376364
synthetic_student_14,-0.49003594030886655,1,True,22.77,0,0,0.77,2025-12-25 22:41:40.376380
synthetic_student_14,0.09120687649686232,7,False,27.19,1,0,0.5,2025-11-29 22:41:40.376396
synthetic_student_14,1.1693042066507884,9,False,25.65,0,0,0.4,2025-12-05 22:41:40.376412
synthetic_student_14,-1.816241198125394,10,False,15.29,0,0,0.3,2026-01-18 22:41:40.376428
synthetic_student_14,-0.576348347671797,7,False,23.04,0,0,0.61,2025-11-07 22:41:40.376445
synthetic_student_14,-0.6219446849531827,9,True,20.41,0,0,0.8,2025-10-27 22:41:40.376461
synthetic_student_14,1.3879756712258846,7,False,22.68,1,0,0.54,2025-12-30 22:41:40.376477
synthetic_student_14,-0.658912745080197,8,True,7.84,0,0,0.86,2025-10-28 22:41:40.376494
synthetic_student_14,-0.5638301928763942,3,True,18.0,0,0,0.7,2025-11-08 22:41:40.376513
synthetic_student_14,-1.1429981618157221,7,True,15.6,0,0,0.72,2025-12-25 22:41:40.376530
synthetic_student_14,-0.5391872155051547,4,False,22.62,0,0,0.48,2026-01-09 22:41:40.376546
synthetic_student_14,-1.7052981941246919,5,True,17.37,0,0,0.86,2026-01-08 22:41:40.376564
synthetic_student_14,-0.3660090071097719,6,True,27.11,0,0,0.89,2025-12-14 22:41:40.376580
synthetic_student_14,1.3070136817148832,6,False,27.62,3,0,0.39,2025-11-03 22:41:40.376596
synthetic_student_14,-0.9656006606277661,6,True,18.92,1,0,0.98,2025-10-22 22:41:40.376612
synthetic_student_14,-1.9525159761382636,8,True,20.01,0,0,0.86,2026-01-04 22:41:40.376628
synthetic_student_14,1.141996338887941,2,False,24.82,0,0,0.33,2025-10-30 22:41:40.376645
synthetic_student_14,-1.302395413858401,6,True,15.62,0,0,0.79,2025-12-30 22:41:40.376661
synthetic_student_14,-0.40118738029152423,9,False,18.6,0,0,0.5,2025-11-29 22:41:40.376678
synthetic_student_14,0.009573126098973095,7,False,23.66,1,0,0.69,2025-12-11 22:41:40.376693
synthetic_student_14,-0.07221716794012734,3,True,28.95,2,0,1.0,2025-12-02 22:41:40.376709
synthetic_student_14,-1.3891957306371983,6,True,17.62,0,0,0.75,2025-12-03 22:41:40.376725
synthetic_student_14,0.7582899431946619,10,False,20.48,3,0,0.53,2025-12-28 22:41:40.376742
synthetic_student_15,-0.9690263782721873,2,True,23.09,0,0,0.72,2025-10-29 22:41:40.376759
synthetic_student_15,-1.1446117670537093,2,True,28.57,0,0,0.8,2025-10-27 22:41:40.376775
synthetic_student_15,1.1259524168094703,4,False,38.14,0,0,0.66,2025-11-30 22:41:40.376791
synthetic_student_15,1.571607664135385,2,True,31.56,0,0,0.78,2026-01-16 22:41:40.376807
synthetic_student_15,-1.8694116913487742,4,False,29.34,0,0,0.51,2025-10-26 22:41:40.376823
synthetic_student_15,-1.1764184095333374,3,True,21.99,0,0,0.99,2025-12-19 22:41:40.376840
synthetic_student_15,0.3856180438782628,6,False,31.7,0,0,0.41,2025-12-07 22:41:40.376857
synthetic_student_15,-1.8290446736861967,3,True,24.34,0,0,0.78,2026-01-10 22:41:40.376872
synthetic_student_15,-1.5324226605073075,8,True,26.56,0,0,0.99,2025-10-28 22:41:40.376888
synthetic_student_15,-1.3213496000229576,8,True,33.55,1,0,0.71,2026-01-15 22:41:40.376904
synthetic_student_15,-0.16226973058747163,8,False,29.42,0,1,0.5,2026-01-06 22:41:40.376922
synthetic_student_15,-0.5107388575085503,7,True,30.77,0,1,0.94,2025-12-29 22:41:40.376937
synthetic_student_15,-0.12386707544760167,5,True,25.11,0,0,0.86,2025-12-23 22:41:40.376953
synthetic_student_15,0.03159004316775649,8,False,39.0,2,1,0.54,2025-12-30 22:41:40.376969
synthetic_student_15,0.5523934799130656,6,False,38.72,0,0,0.33,2026-01-04 22:41:40.376985
synthetic_student_15,1.8666810891374497,5,False,26.67,3,1,0.62,2025-11-16 22:41:40.377002
synthetic_student_15,0.5215813012814596,9,False,35.92,1,0,0.58,2025-12-10 22:41:40.377019
synthetic_student_15,-1.8456783274889808,9,True,22.85,0,0,0.76,2026-01-17 22:41:40.377035
synthetic_student_15,-0.2977070274059872,6,False,43.64,0,0,0.59,2025-12-18 22:41:40.377054
synthetic_student_15,-1.711060056228395,4,True,30.86,0,0,0.87,2026-01-13 22:41:40.377070
synthetic_student_15,1.8688072873164496,6,False,37.9,2,0,0.44,2025-10-23 22:41:40.377086
synthetic_student_15,-0.12324981612435515,3,False,30.03,0,0,0.42,2026-01-12 22:41:40.377102
synthetic_student_15,1.2376983391164003,8,False,34.75,3,0,0.47,2026-01-04 22:41:40.377119
synthetic_student_15,-0.5106785130153946,9,True,28.16,0,0,0.75,2025-10-27 22:41:40.377136
